SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
14975,9606.ENSP00000288135 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000288135 (pp) 9606.ENSP00000379140,False,pp,0.974,,0.0,0.0,0.0,0.099,0.0,0.0,0.972
14978,9606.ENSP00000295550 (pp) 9606.ENSP00000358310,pp,9606.ENSP00000295550 (pp) 9606.ENSP00000358310,False,pp,0.816,,0.0,0.0,0.0,0.044,0.0,0.65,0.496
14981,9606.ENSP00000295550 (pp) 9606.ENSP00000327290,pp,9606.ENSP00000295550 (pp) 9606.ENSP00000327290,False,pp,0.82,,0.0,0.0,0.0,0.164,0.0,0.65,0.435
14984,9606.ENSP00000295550 (pp) 9606.ENSP00000359114,pp,9606.ENSP00000295550 (pp) 9606.ENSP00000359114,False,pp,0.826,,0.0,0.0,0.0,0.182,0.0,0.4,0.675
14987,9606.ENSP00000295550 (pp) 9606.ENSP00000297268,pp,9606.ENSP00000295550 (pp) 9606.ENSP00000297268,False,pp,0.968,,0.0,0.0,0.0,0.789,0.0,0.4,0.772
14996,9606.ENSP00000297261 (pp) 9606.ENSP00000498748,pp,9606.ENSP00000297261 (pp) 9606.ENSP00000498748,False,pp,0.806,,0.0,0.0,0.0,0.0,0.0,0.0,0.806
15002,9606.ENSP00000297261 (pp) 9606.ENSP00000496870,pp,9606.ENSP00000297261 (pp) 9606.ENSP00000496870,False,pp,0.992,,0.0,0.0,0.0,0.0,0.0,0.9,0.925
15005,9606.ENSP00000297268 (pp) 9606.ENSP00000355751,pp,9606.ENSP00000297268 (pp) 9606.ENSP00000355751,False,pp,0.858,,0.0,0.0,0.0,0.489,0.099,0.0,0.716
15008,9606.ENSP00000297268 (pp) 9606.ENSP00000327290,pp,9606.ENSP00000297268 (pp) 9606.ENSP00000327290,False,pp,0.927,,0.0,0.0,0.0,0.193,0.0,0.65,0.764
15011,9606.ENSP00000297268 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000297268 (pp) 9606.ENSP00000346839,False,pp,0.982,,0.0,0.0,0.0,0.54,0.05,0.4,0.942
15014,9606.ENSP00000297268 (pp) 9606.ENSP00000359114,pp,9606.ENSP00000297268 (pp) 9606.ENSP00000359114,False,pp,0.992,,0.0,0.0,0.093,0.295,0.069,0.9,0.899
15017,9606.ENSP00000299529 (pp) 9606.ENSP00000498424,pp,9606.ENSP00000299529 (pp) 9606.ENSP00000498424,False,pp,0.815,,0.0,0.0,0.0,0.055,0.0,0.4,0.7
15026,9606.ENSP00000302216 (pp) 9606.ENSP00000366413,pp,9606.ENSP00000302216 (pp) 9606.ENSP00000366413,False,pp,0.82,,0.0,0.0,0.0,0.0,0.0,0.0,0.82
15032,9606.ENSP00000318650 (pp) 9606.ENSP00000498748,pp,9606.ENSP00000318650 (pp) 9606.ENSP00000498748,False,pp,0.908,,0.0,0.0,0.063,0.074,0.0,0.9,0.066
15035,9606.ENSP00000322568 (pp) 9606.ENSP00000483842,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000483842,False,pp,0.8,,0.0,0.0,0.0,0.042,0.8,0.0,0.0
15038,9606.ENSP00000322568 (pp) 9606.ENSP00000480960,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000480960,False,pp,0.801,,0.0,0.0,0.0,0.0,0.8,0.0,0.048
15041,9606.ENSP00000322568 (pp) 9606.ENSP00000462355,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000462355,False,pp,0.801,,0.0,0.0,0.0,0.0,0.8,0.0,0.048
15044,9606.ENSP00000322568 (pp) 9606.ENSP00000479461,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000479461,False,pp,0.801,,0.0,0.0,0.0,0.0,0.8,0.0,0.048
15047,9606.ENSP00000322568 (pp) 9606.ENSP00000366974,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000366974,False,pp,0.801,,0.0,0.0,0.0,0.042,0.8,0.0,0.048
15050,9606.ENSP00000322568 (pp) 9606.ENSP00000443017,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000443017,False,pp,0.801,,0.0,0.0,0.0,0.0,0.8,0.0,0.048
15053,9606.ENSP00000322568 (pp) 9606.ENSP00000484789,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000484789,False,pp,0.801,,0.0,0.0,0.0,0.0,0.8,0.0,0.048
14543,9606.ENSP00000052754 (pp) 9606.ENSP00000222390,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000222390,False,pp,0.837,,0.0,0.0,0.0,0.087,0.0,0.0,0.829
15056,9606.ENSP00000322568 (pp) 9606.ENSP00000489236,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000489236,False,pp,0.801,,0.0,0.0,0.0,0.043,0.8,0.0,0.048
15059,9606.ENSP00000322568 (pp) 9606.ENSP00000347168,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000347168,False,pp,0.802,,0.0,0.0,0.0,0.047,0.8,0.0,0.048
15062,9606.ENSP00000322568 (pp) 9606.ENSP00000367034,pp,9606.ENSP00000322568 (pp) 9606.ENSP00000367034,False,pp,0.808,,0.0,0.0,0.0,0.074,0.8,0.0,0.048
15065,9606.ENSP00000327290 (pp) 9606.ENSP00000355751,pp,9606.ENSP00000327290 (pp) 9606.ENSP00000355751,False,pp,0.817,,0.0,0.0,0.0,0.242,0.045,0.65,0.365
15068,9606.ENSP00000327290 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000327290 (pp) 9606.ENSP00000346839,False,pp,0.866,,0.0,0.0,0.0,0.11,0.0,0.65,0.606
15071,9606.ENSP00000327290 (pp) 9606.ENSP00000358310,pp,9606.ENSP00000327290 (pp) 9606.ENSP00000358310,False,pp,0.946,,0.0,0.0,0.0,0.082,0.0,0.9,0.46
15077,9606.ENSP00000329794 (pp) 9606.ENSP00000361728,pp,9606.ENSP00000329794 (pp) 9606.ENSP00000361728,False,pp,0.897,,0.0,0.0,0.0,0.055,0.0,0.0,0.896
14570,9606.ENSP00000052754 (pp) 9606.ENSP00000355896,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000355896,False,pp,0.89,,0.0,0.0,0.0,0.059,0.292,0.5,0.71
15083,9606.ENSP00000332879 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000332879 (pp) 9606.ENSP00000346839,False,pp,0.809,,0.0,0.0,0.0,0.067,0.0,0.0,0.804
15086,9606.ENSP00000337224 (pp) 9606.ENSP00000456609,pp,9606.ENSP00000337224 (pp) 9606.ENSP00000456609,False,pp,0.85,,0.0,0.0,0.0,0.0,0.0,0.0,0.85
14576,9606.ENSP00000052754 (pp) 9606.ENSP00000297268,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000297268,False,pp,0.93,,0.0,0.0,0.0,0.769,0.091,0.0,0.695
15089,9606.ENSP00000337224 (pp) 9606.ENSP00000451406,pp,9606.ENSP00000337224 (pp) 9606.ENSP00000451406,False,pp,0.922,,0.0,0.0,0.0,0.042,0.0,0.9,0.259
14582,9606.ENSP00000052754 (pp) 9606.ENSP00000297848,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000297848,False,pp,0.937,,0.0,0.0,0.0,0.276,0.328,0.0,0.882
15098,9606.ENSP00000340226 (pp) 9606.ENSP00000344479,pp,9606.ENSP00000340226 (pp) 9606.ENSP00000344479,False,pp,0.849,,0.0,0.0,0.0,0.0,0.0,0.0,0.849
14588,9606.ENSP00000052754 (pp) 9606.ENSP00000266718,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000266718,False,pp,0.978,,0.0,0.0,0.173,0.862,0.0,0.0,0.824
15104,9606.ENSP00000340292 (pp) 9606.ENSP00000391826,pp,9606.ENSP00000340292 (pp) 9606.ENSP00000391826,False,pp,0.916,,0.0,0.0,0.0,0.201,0.0,0.0,0.899
14594,9606.ENSP00000052754 (pp) 9606.ENSP00000351807,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000351807,False,pp,0.993,,0.0,0.0,0.0,0.162,0.292,0.0,0.99
14600,9606.ENSP00000052754 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000052754 (pp) 9606.ENSP00000346839,False,pp,0.996,,0.0,0.0,0.0,0.181,0.292,0.0,0.995
15113,9606.ENSP00000345502 (pp) 9606.ENSP00000478212,pp,9606.ENSP00000345502 (pp) 9606.ENSP00000478212,False,pp,0.892,,0.0,0.0,0.0,0.0,0.0,0.0,0.892
