gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000182768.9,NGRN,797.46447205905974,1.5547664777336789,0.38327833314711351,1.9715795257144279e-06,0.00026770687575514672
ENSG00000268297.1,CLEC4GP1,15.45815650926129,5.7664480372601288,1.4324234058205481,2.317296037578176e-06,0.0003122289030324
ENSG00000053747.17,LAMA3,151.56752736185931,0.85127930847627453,0.2096481609967642,2.4198450444310441e-06,0.00032355729616987907
ENSG00000158109.15,TPRG1L,2127.1047391216089,-0.40281980175595222,0.096239637416285898,2.5269777437173119e-06,0.00033441060867229908
ENSG00000115290.11,GRB14,365.31656410939922,1.549401031708235,0.3871536204238798,2.539199072471784e-06,0.00033441060867229908
ENSG00000159445.13,THEM4,865.1011534659408,-0.52463603360064726,0.12891722769920849,3.0799527143936352e-06,0.00040260038615909643
ENSG00000243694.5,LINC02027,12.725612276392621,7.2838547820142256,2.7902303607507331,3.1980600346644652e-06,0.00041494236716431681
ENSG00000009950.16,MLXIPL,242.407377654475,1.0671733219580499,0.26952023765174288,3.344745362808672e-06,0.00043078352775703448
ENSG00000234771.3,SLC25A25-AS1,301.74565803845371,0.73492902517330594,0.18456126313136559,3.5322028593731961e-06,0.00045160631594730587
ENSG00000160867.15,FGFR4,125.96515993374879,1.3675986195680061,0.34879388601489508,3.6992588119199931e-06,0.00046633788398952128
ENSG00000047621.12,C12orf4,825.30867174825119,-0.43931390167200152,0.10792208604813019,3.700671721542787e-06,0.00046633788398952128
ENSG00000168071.22,CCDC88B,131.68644591082241,1.6592933097442679,0.42644290706118487,3.9970558450987903e-06,0.0004995673286066378
ENSG00000185189.18,NRBP2,1004.0190547549701,0.65713746157557973,0.1656461885565394,4.0214086168951784e-06,0.0004995673286066378
ENSG00000188817.8,SNTN,97.907101360731517,2.7608495129887412,0.71445907497292627,4.0829965995826576e-06,0.00050364625660767495
ENSG00000189223.15,PAX8-AS1,521.83096438227051,6.5695745984744613,1.7574240365626139,4.2718133144223731e-06,0.00052325232178616985
ENSG00000177854.8,TMEM187,145.3988903517737,0.98056206088695841,0.2510161675236745,4.3110890376571917e-06,0.00052439608044169009
ENSG00000170638.10,TRABD,211.07093037684641,1.0631510130158739,0.274058959502266,4.6264625199331802e-06,0.0005588766724079282
ENSG00000099814.17,CEP170B,3025.4000236118,0.4234962501621975,0.1055223269136504,4.941005459426184e-06,0.00059278528511855504
ENSG00000145214.14,DGKQ,854.72090102030427,0.55517984223897676,0.14104289947991799,5.1367887871000538e-06,0.0006120815809173098
ENSG00000120915.14,EPHX2,231.5523129861709,1.1715215253816831,0.30529254691826457,5.3329851154144006e-06,0.00063012624599029503
ENSG00000106682.16,EIF4H,6319.6157054016467,-0.27434518222313248,0.066231383995069198,5.3601741637676384e-06,0.00063012624599029503
ENSG00000155066.16,PROM2,93.845245266660925,1.1618656264738101,0.3026404054322519,5.4307631810413724e-06,0.00063416831919413776
ENSG00000227232.6,WASH7P,204.02340524085031,0.81239646265278476,0.21053387147641539,5.5163021453363488e-06,0.00063989104885901651
ENSG00000123965.13,PMS2P5,35.222820751197162,-2.383110976251102,0.62479520862449178,5.6482998619948089e-06,0.00065089223935987548
ENSG00000116833.14,NR5A2,139.6401045055562,-0.056058715484613802,0.14549818910408191,5.7469912453733464e-06,0.0006579365925095395
ENSG00000213719.8,CLIC1,2542.7169955046538,-0.56221769068509075,0.1447634467771417,6.1312293785251142e-06,0.0006973676220405578
ENSG00000197894.12,ADH5,3005.9617502740311,-0.2926151764092001,0.071585200216330205,6.1799224915192891e-06,0.00069837111200936688
ENSG00000197119.13,SLC25A29,1469.356070680647,0.62257031438603017,0.1614151106943372,6.4981042414768348e-06,0.0007291750496239589
