gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000184363.10,PKP3,28.303205450946098,4.0394108419363599,0.96295047405836298,4.1948272011459,2.7307968964425499e-05,0.044160626878004601
ENSG00000197614.11,MFAP5,549.35202221116299,3.6166981224735899,0.86738625286414095,4.1696511911862997,3.05066182016523e-05,0.0451899006022611
ENSG00000204866.9,IGFL2,45.34663008295,4.0357791344716096,0.96988030332238095,4.1611105212125903,3.1670375983775303e-05,0.0451899006022611
ENSG00000272316.1,ENSG00000272316,35.6064341919882,-4.7046895883382502,1.1440469327479601,-4.1123221903473599,3.9169913064116303e-05,0.052785810066459403
ENSG00000225953.5,SATB2-AS1,130.47113516700199,3.3209182519509901,0.81830416303829501,4.05829323856877,4.9432672407455003e-05,0.062805071698872894
ENSG00000035720.8,STAP1,20.6353356227355,5.2391781133758997,1.29444562292177,4.0474300508276704,5.1783049593002402e-05,0.062805071698872894
ENSG00000137331.12,IER3,2408.0433165980098,2.0543205113737399,0.51673303073697996,3.9755935641346598,7.0203935380636897e-05,0.081092231453719493
ENSG00000042980.14,ADAM28,837.27232804498703,3.0945758337556399,0.78459872972339395,3.9441509608951599,8.0083200809427204e-05,0.088299009183376104
ENSG00000223662.1,SAMSN1-AS1,8.9835117139110192,6.7970147001594103,1.7295255125593301,3.9299881099188201,8.4950062238247398e-05,0.089592767813615998
ENSG00000205502.4,C2CD4B,509.79102399409101,2.8096391038482702,0.718870753233812,3.9084064711343598,9.2906901044251602e-05,0.091408898081608098
ENSG00000198535.5,C2CD4A,1238.1898254053001,2.9031060013460301,0.74342492239424496,3.9050426127717199,9.4208783115809901e-05,0.091408898081608098
ENSG00000147647.13,DPYS,116.92352649432399,2.8810876909438301,0.74478932832522005,3.8683256880471499,0.00010958523281219999,0.098385452869085996
ENSG00000105996.7,HOXA2,112.433526638755,-2.03797341228936,0.528701844318334,-3.8546743011970399,0.0001158837986109,0.098385452869085996
ENSG00000189334.9,S100A14,110.829956654057,3.7008747170634702,0.963947133656755,3.83929220581228,0.00012338950875400001,0.098385452869085996
ENSG00000249740.4,OSMR-DT,94.379423986276805,3.5284798587860098,0.91957120074570797,3.8370926100389702,0.00012449953073569999,0.098385452869085996
ENSG00000198914.5,POU3F3,1628.73841684532,-1.9423347424909301,0.50650666583040205,-3.8347663980029298,0.00012568368716569999,0.098385452869085996
ENSG00000140285.12,FGF7,268.296777253752,2.2131881547332899,0.57715271466157403,3.8346664557075498,0.00012573479980789999,0.098385452869085996
ENSG00000171540.8,OTP,44.106318042766503,-4.0436730360856403,1.0588011555053001,-3.81910523525625,0.0001339366183927,0.100702943752935
ENSG00000135605.13,TEC,255.76573947512799,2.3028243099469101,0.60385738566356595,3.81352346534005,0.00013699951122750001,0.100702943752935
ENSG00000095303.17,PTGS1,608.24137196245101,3.1120537100103598,0.82354608018408504,3.7788458774701801,0.00015755689794900001,0.11240757863380101
ENSG00000279778.1,ENSG00000279778,7.9425886963603398,6.6141822040072098,1.7560792489706101,3.7664485858963102,0.00016558616402230001,0.114760673734006
ENSG00000242268.3,LINC02082,38.194014737165098,-2.5106584824890601,0.66823351224974403,-3.7571573955284201,0.0001718544129509,0.114999116124093
ENSG00000227012.3,LINC02527,10.145423530514201,6.9626042331442202,1.85569236525353,3.7520250465615201,0.0001754119345587,0.114999116124093
ENSG00000134470.21,IL15RA,31.380350850414601,3.05867721605243,0.81836700742700497,3.7375373008609998,0.00018583152748040001,0.11721778811499201
ENSG00000213232.2,PPP1R2P10,41.150102540203697,-4.4108050387152602,1.1812539835600899,-3.7340022553167498,0.0001884608045712,0.11721778811499201
ENSG00000075884.14,ARHGAP15,181.79115848715799,3.0575949537377101,0.82456336550674203,3.7081382482456502,0.00020878866452520001,0.126478994348109
ENSG00000049089.15,COL9A2,1613.08773941494,-2.8626978307328299,0.77325252259550203,-3.7021512986778098,0.00021377906452860001,0.126478994348109
ENSG00000164742.16,ADCY1,4151.3855313125496,-1.80292966707458,0.49192809485538902,-3.6650268320303598,0.00024731265303500001,0.14019237690115699
