SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
20006,9606.ENSP00000295550 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000295550 (pp) 9606.ENSP00000346839,False,pp,0.736,,0.0,0.0,0.0,0.185,0.05,0.0,0.686
20009,9606.ENSP00000300413 (pp) 9606.ENSP00000362820,pp,9606.ENSP00000300413 (pp) 9606.ENSP00000362820,False,pp,0.754,,0.0,0.0,0.0,0.658,0.107,0.0,0.259
20012,9606.ENSP00000300413 (pp) 9606.ENSP00000451291,pp,9606.ENSP00000300413 (pp) 9606.ENSP00000451291,False,pp,0.787,,0.0,0.0,0.0,0.658,0.235,0.0,0.253
20015,9606.ENSP00000300413 (pp) 9606.ENSP00000463058,pp,9606.ENSP00000300413 (pp) 9606.ENSP00000463058,False,pp,0.889,,0.0,0.0,0.0,0.446,0.8,0.0,0.081
20018,9606.ENSP00000300413 (pp) 9606.ENSP00000380336,pp,9606.ENSP00000300413 (pp) 9606.ENSP00000380336,False,pp,0.985,,0.0,0.0,0.0,0.258,0.8,0.9,0.124
20021,9606.ENSP00000300413 (pp) 9606.ENSP00000370119,pp,9606.ENSP00000300413 (pp) 9606.ENSP00000370119,False,pp,0.994,,0.0,0.0,0.0,0.158,0.886,0.9,0.527
20024,9606.ENSP00000300413 (pp) 9606.ENSP00000393388,pp,9606.ENSP00000300413 (pp) 9606.ENSP00000393388,False,pp,0.999,,0.0,0.0,0.0,0.886,0.994,0.9,0.476
20030,9606.ENSP00000314724 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000314724 (pp) 9606.ENSP00000346839,False,pp,0.584,,0.0,0.0,0.0,0.085,0.0,0.5,0.164
20039,9606.ENSP00000321951 (pp) 9606.ENSP00000350364,pp,9606.ENSP00000321951 (pp) 9606.ENSP00000350364,False,pp,0.69,,0.0,0.0,0.0,0.109,0.0,0.0,0.667
19787,9606.ENSP00000230381 (pp) 9606.ENSP00000421710,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000421710,False,pp,0.61,,0.0,0.0,0.0,0.139,0.0,0.0,0.565
20045,9606.ENSP00000321951 (pp) 9606.ENSP00000384347,pp,9606.ENSP00000321951 (pp) 9606.ENSP00000384347,False,pp,0.719,,0.0,0.0,0.0,0.0,0.0,0.0,0.719
20051,9606.ENSP00000321951 (pp) 9606.ENSP00000394390,pp,9606.ENSP00000321951 (pp) 9606.ENSP00000394390,False,pp,0.72,,0.0,0.0,0.0,0.0,0.0,0.0,0.72
20057,9606.ENSP00000327687 (pp) 9606.ENSP00000369960,pp,9606.ENSP00000327687 (pp) 9606.ENSP00000369960,False,pp,0.592,,0.0,0.0,0.0,0.067,0.0,0.0,0.58
20060,9606.ENSP00000328412 (pp) 9606.ENSP00000451030,pp,9606.ENSP00000328412 (pp) 9606.ENSP00000451030,False,pp,0.579,,0.0,0.0,0.0,0.0,0.487,0.0,0.214
20063,9606.ENSP00000328412 (pp) 9606.ENSP00000498074,pp,9606.ENSP00000328412 (pp) 9606.ENSP00000498074,False,pp,0.658,,0.0,0.0,0.0,0.0,0.0,0.65,0.064
20066,9606.ENSP00000328412 (pp) 9606.ENSP00000381339,pp,9606.ENSP00000328412 (pp) 9606.ENSP00000381339,False,pp,0.804,,0.0,0.0,0.0,0.127,0.775,0.0,0.084
20069,9606.ENSP00000328412 (pp) 9606.ENSP00000421710,pp,9606.ENSP00000328412 (pp) 9606.ENSP00000421710,False,pp,0.828,,0.0,0.0,0.0,0.139,0.0,0.5,0.633
19814,9606.ENSP00000230381 (pp) 9606.ENSP00000328412,pp,9606.ENSP00000230381 (pp) 9606.ENSP00000328412,False,pp,0.791,,0.0,0.0,0.0,0.081,0.0,0.0,0.782
20072,9606.ENSP00000337261 (pp) 9606.ENSP00000421710,pp,9606.ENSP00000337261 (pp) 9606.ENSP00000421710,False,pp,0.509,,0.0,0.0,0.0,0.059,0.0,0.5,0.0
20075,9606.ENSP00000337261 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000337261 (pp) 9606.ENSP00000346839,False,pp,0.523,,0.0,0.0,0.0,0.0,0.072,0.0,0.508
