"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000073969.19","NSF",5988.5136214474,-0.247486387302986,0.0533550802338786,-4.6384784020218,3.50983605092126e-06,0.00044312790850492,"Not Significant"
"ENSG00000174156.15","GSTA3",28.5595785315092,4.14076921276686,0.893731214859089,4.63312587042147,3.60185390163784e-06,0.000451885419055796,"Up-regulated"
"ENSG00000116691.11","MIIP",679.632753202853,0.562166829881827,0.121904100610182,4.61154979256599,3.99677890557756e-06,0.000493844593431395,"Not Significant"
"ENSG00000261349.1","ENSG00000261349",8.93055391003495,5.83880473161559,1.26587414168641,4.61246860121266,3.97914668214537e-06,0.000493844593431395,"Up-regulated"
"ENSG00000221946.8","FXYD7",168.311093803699,1.34009366387673,0.290640194040679,4.61083391545344,4.01056868537628e-06,0.000493844593431395,"Up-regulated"
"ENSG00000289209.1","ENSG00000289209",6.6452744873316,-6.26930234076802,1.36159923706593,-4.60436681374585,4.13722686365093e-06,0.000506315346479194,"Down-regulated"
"ENSG00000120963.12","ZNF706",1404.7644560035,0.287598297879884,0.0627705476105354,4.58173950726556,4.61124075664754e-06,0.000560884333009788,"Not Significant"
"ENSG00000261613.2","ENSG00000261613",12.9124555048417,-5.19697747826797,1.13537071818292,-4.57733971383847,4.70926368202725e-06,0.000569335708661088,"Down-regulated"
"ENSG00000180902.18","D2HGDH",231.074051145926,1.37352596980955,0.300170167021165,4.57582438468211,4.74348340479842e-06,0.000570018114210355,"Up-regulated"
"ENSG00000074657.14","ZNF532",4594.66865883644,-0.359787737969632,0.0787744618815212,-4.56731444907567,4.94012645525614e-06,0.000590093667841015,"Not Significant"
"ENSG00000101751.11","POLI",576.032129196622,-0.482481437044846,0.105682812304502,-4.56537280305034,4.9860745023857e-06,0.000592036989128512,"Not Significant"
"ENSG00000160867.15","FGFR4",132.075033998862,1.24809102238776,0.273754217381723,4.5591663731245,5.13570740058213e-06,0.00060581262320333,"Up-regulated"
"ENSG00000126861.5","OMG",25.1658547409623,3.4795172316568,0.76337680574918,4.55805993246284,5.16283065693634e-06,0.00060581262320333,"Up-regulated"
