"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000213199.8","ASIC3",124.295249767003,1.18529694579183,0.209700120153421,5.65234271170014,1.58275612789102e-08,4.84606853844126e-06,"Up-regulated"
"ENSG00000182173.14","TSEN54",210.965868503226,0.861921413225636,0.15312463301682,5.62888802568401,1.81375089972927e-08,5.47165969956563e-06,"Not Significant"
"ENSG00000290835.1","ENSG00000290835",150.705100113107,0.938959324247132,0.167366211633343,5.61020838724695,2.02083127043924e-08,6.00801922924501e-06,"Not Significant"
"ENSG00000165821.12","SALL2",3454.96913884234,-0.353866591327032,0.063332894561671,-5.58740594088039,2.30486520918091e-08,6.75457212873389e-06,"Not Significant"
"ENSG00000205143.5","ARID3C",45.4087269940174,2.20770291720647,0.397114654203954,5.55935897563885,2.70767276614515e-08,7.82326748235233e-06,"Up-regulated"
"ENSG00000117335.21","CD46",1879.31008086228,0.76403462249508,0.138608371250517,5.51218238553704,3.54411373516296e-08,1.00977707171018e-05,"Not Significant"
"ENSG00000181754.7","AMIGO1",1347.94904770088,-0.32113180831391,0.0585987922434077,-5.48017793574981,4.24898299607587e-08,1.19402242714384e-05,"Not Significant"
"ENSG00000130150.12","MOSPD2",725.16921154167,0.928273078486266,0.172181437295827,5.39124944631161,6.99694670224765e-08,1.93966708986363e-05,"Not Significant"
"ENSG00000261349.1","ENSG00000261349",8.93055391003495,6.79907579011608,1.26567744157077,5.37188668044687,7.79170708896018e-08,2.13118772297239e-05,"Up-regulated"
"ENSG00000183486.14","MX2",15.8508072789137,4.14703602456671,0.775346344805372,5.34862394380372,8.86254733619157e-08,2.39218810598203e-05,"Up-regulated"
"ENSG00000146535.14","GNA12",2480.17837466244,-0.297950727652208,0.0558324223464715,-5.33651801462699,9.47484625120014e-08,2.52424670126129e-05,"Not Significant"
"ENSG00000035862.13","TIMP2",11430.845241235,-0.403100692275896,0.0756896749544859,-5.32570251514873,1.00563601937176e-07,2.64482273094774e-05,"Not Significant"
"ENSG00000103351.13","CLUAP1",773.234649978463,-0.448904159595219,0.0844444216982763,-5.31597174291954,1.0608961359759e-07,2.75483839663413e-05,"Not Significant"
"ENSG00000112852.7","PCDHB2",2106.32282842437,-1.26822063046531,0.238949956046242,-5.30747379681409,1.11154978598457e-07,2.85029153871092e-05,"Down-regulated"
"ENSG00000065054.14","NHERF2",682.032050020505,0.486608017188707,0.091782413101428,5.3017566301178,1.14693674374263e-07,2.90472350137485e-05,"Not Significant"
"ENSG00000203666.13","EFCAB2",234.943440966221,-1.09774639008448,0.207901542430444,-5.28012624269846,1.29094908250513e-07,3.22957676567199e-05,"Down-regulated"
"ENSG00000276975.4","HYDIN2",13.1426409336353,3.43121180990783,0.6559627786227,5.23080260302606,1.68775656300508e-07,4.15258518823092e-05,"Up-regulated"
"ENSG00000077380.16","DYNC1I2",6251.50837298439,-0.325560328659174,0.0623073353492555,-5.22507224605721,1.74087124006951e-07,4.15258518823092e-05,"Not Significant"
"ENSG00000144712.13","CAND2",397.209029459939,-0.648794793016786,0.124093689689981,-5.22826579367289,1.71107407179734e-07,4.15258518823092e-05,"Not Significant"
"ENSG00000118271.12","TTR",10473.7255099096,3.64126383661509,0.696643004916128,5.22687202902938,1.72401734915691e-07,4.15258518823092e-05,"Up-regulated"
"ENSG00000013374.17","NUB1",1581.84307097974,-0.287925737255021,0.0551899554356579,-5.21699528441717,1.81848887484615e-07,4.23914554302204e-05,"Not Significant"
"ENSG00000141013.17","GAS8",692.478019118407,0.881804734790806,0.169008268779481,5.21752421440023,1.81330524400913e-07,4.23914554302204e-05,"Not Significant"
"ENSG00000110841.14","PPFIBP1",739.141786985411,-0.797121565885279,0.153065071890158,-5.20772999379836,1.91164817986604e-07,4.40624165862607e-05,"Not Significant"
"ENSG00000176593.8","ZNF606-AS1",788.678316599281,-0.645820194964521,0.124226923055209,-5.19871360475944,2.00672431515126e-07,4.57399362233477e-05,"Not Significant"
