"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000230415.1","LINC01786",20.8286888868427,0.0146007856081458,0.366858882407849,0.0397994605236617,0.96825300633182,1
"ENSG00000162572.21","SCNN1D",142.717480905587,0.211891801052245,0.303571114770365,0.697997242631366,0.48517891847433,1
"ENSG00000131584.19","ACAP3",2549.48265212072,0.121753333348229,0.144435768559216,0.842958323708526,0.399251752667865,1
"ENSG00000169972.13","PUSL1",153.166978705876,-0.091330177442618,0.194047944069038,-0.470657794808301,0.637885128310407,1
"ENSG00000127054.22","INTS11",1393.61494534264,0.0794756609695134,0.0935139248487288,0.849880497456137,0.395391529421821,1
"ENSG00000240731.1","ENSG00000240731",13.8938031698681,1.11296170506279,0.560612011053718,1.98526196927334,0.0471153329097631,1
"ENSG00000224051.7","CPTP",402.22185441737,-0.148063794862518,0.296357323909232,-0.499612403396744,0.617348022541989,1
"ENSG00000169962.5","TAS1R3",25.9959985079101,0.00047279341623463,0.494926189291747,0.000955280658942721,0.999237796426922,1
"ENSG00000107404.21","DVL1",1804.33509957386,0.0229300392914686,0.217102235519694,0.105618623578791,0.915884947921882,1
"ENSG00000162576.17","MXRA8",174.518599141153,-0.000642201536456922,0.626289879244945,-0.00102540621801387,0.999181844353472,1
"ENSG00000175756.14","AURKAIP1",577.372211294676,0.0681404773711252,0.210961513787686,0.322999565881493,0.746695570835046,1
"ENSG00000221978.13","CCNL2",1895.91882312538,0.248884108860126,0.154556301041267,1.61031356976946,0.107329418304629,1
"ENSG00000224870.9","MRPL20-AS1",578.64365197308,0.129852214500318,0.130353265431522,0.996156207291426,0.319174253522414,1
"ENSG00000242485.6","MRPL20",829.173289091719,0.0902514786029835,0.114220124162994,0.790153917834942,0.429437884613369,1
"ENSG00000272455.1","MRPL20-DT",47.1527062695298,0.237893600487414,0.212432969379206,1.11985254069842,0.262776605329654,1
"ENSG00000235098.9","ANKRD65",51.2143321005465,0.190966394346744,0.444803628028711,0.429327420716133,0.667684964374717,1
"ENSG00000225905.1","ANKRD65-AS1",1.03703748930709,0.214417448685093,1.78552158248119,0.120086730280311,0.904414444020853,1
"ENSG00000205116.4","TMEM88B",16.1189295776058,-0.0373894093043015,0.744535509100474,-0.050218436659219,0.959948319760253,1
