"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000152931.9","PART1",46.5767627071533,0.664595827461793,1.22980691905998,0.540406642019695,0.588916628249699,1,"Not Significant"
"ENSG00000035499.13","DEPDC1B",31.6292518110294,-0.279258069206834,0.430978968606047,-0.647962173444479,0.517009416179816,1,"Not Significant"
"ENSG00000250148.1","KRT8P31",0.60879518406633,0.252155447952863,2.81893476303263,0.0894506149129866,0.928723799769191,1,"Not Significant"
"ENSG00000164181.14","ELOVL7",124.352859596557,-0.191115779465207,0.209963513398367,-0.910233289450629,0.362699491566186,1,"Not Significant"
"ENSG00000049167.16","ERCC8",502.889645105934,0.178933819134954,0.118801243949006,1.50616115780538,0.132025807913838,1,"Not Significant"
"ENSG00000233847.1","ERCC8-AS1",0.459775050471164,0,5.41469107421394,0,1,1,"Not Significant"
"ENSG00000164182.12","NDUFAF2",606.877176724432,-0.0219288622256008,0.118673635932366,-0.184782930541526,0.85339929675239,1,"Not Significant"
"ENSG00000276945.1","ENSG00000276945",3.07913396270851,1.15521404627476,0.951567760708789,1.21401133369029,0.224743396251075,1,"Not Significant"
"ENSG00000188725.8","SMIM15",1288.99972665567,-0.0084631394605947,0.173849416969383,-0.0486808619098512,0.961173627773988,1,"Not Significant"
"ENSG00000251279.3","SMIM15-AS1",24.5561010221677,-0.120333525232825,0.363877860787078,-0.330697572456153,0.740872936132441,1,"Not Significant"
"ENSG00000249279.6","LINC02057",2.04023474010379,1.08685577885622,1.11003228601587,0.979120871120934,0.327520260290751,1,"Not Significant"
"ENSG00000288936.1","ENSG00000288936",1.1745010333895,-0.935982852550033,1.78065972861947,-0.525638243796132,0.599139579569719,1,"Not Significant"
"ENSG00000130449.6","ZSWIM6",1610.42303012058,0.0180670343430725,0.108975206067963,0.165790320523045,0.868321963807418,1,"Not Significant"
"ENSG00000251682.1","ENSG00000251682",0.569861744959386,-1.99929829574569,2.6766026990552,-0.746953702337448,0.455091507920263,1,"Not Significant"
"ENSG00000250461.1","ENSG00000250461",12.7208178428366,0.246349634474905,0.445730715583345,0.552687140154786,0.580477660680528,1,"Not Significant"
"ENSG00000178722.16","C5orf64",6.37127733822636,-1.13672545045229,0.750052819583589,-1.5155272012488,0.129638947143575,1,"Not Significant"
"ENSG00000289916.1","ENSG00000289916",0.650260307127959,-2.27870568529353,2.54257493035539,-0.89621967796836,0.370135447961429,1,"Not Significant"
"ENSG00000068796.19","KIF2A",9551.97184853267,-0.00221475219009088,0.148404043667217,-0.0149237994825617,0.988092972794422,1,"Not Significant"
"ENSG00000086189.11","DIMT1",304.570459528059,-0.0930429543573654,0.1165575754817,-0.79825746179813,0.424721097882002,1,"Not Significant"
"ENSG00000086200.17","IPO11",335.368964347815,0.0252183992575344,0.296563561427172,0.0850353938837743,0.932233252353459,1,"Not Significant"
"ENSG00000268942.2","CKS1BP3",0.455560374361931,0.956043800455759,2.62704910803572,0.363923079142821,0.715915450000368,1,"Not Significant"
"ENSG00000186105.8","LRRC70",4.20785587240611,-0.0825437733028338,1.46761395397081,-0.0562435189986449,0.955147812861944,1,"Not Significant"
"ENSG00000217416.4","ISCA1P1",1.82098976579714,1.14378880647512,1.35049896965744,0.846937933440445,0.397029717438754,1,"Not Significant"
"ENSG00000248185.1","ENSG00000248185",11.2169749308485,-0.47113376099254,0.627344258498214,-0.750997167201908,0.452654360631305,1,"Not Significant"
"ENSG00000287179.1","ENSG00000287179",0.817237141199883,-2.60864817524313,2.15222640928272,-1.21206958709912,0.225485744368352,1,"Not Significant"
"ENSG00000178394.5","HTR1A",198.132545488964,0.127670062657662,0.846130590251798,0.15088694833698,0.880064896325339,1,"Not Significant"
"ENSG00000164197.12","RNF180",583.703092550639,0.0645765928341023,0.133168746816557,0.484923034704665,0.627730941994315,1,"Not Significant"
"ENSG00000186479.5","RGS7BP",633.091371353386,0.0974530137662064,0.203347860777298,0.479242876682804,0.631765854753448,1,"Not Significant"
"ENSG00000145642.12","SHISAL2B",0.90089501761064,0.0102020565952154,1.82956816034116,0.0055762101770032,0.995550851049051,1,"Not Significant"
"ENSG00000153006.16","SREK1IP1",1171.89130424502,-0.0577210505288352,0.122790658151963,-0.470076888564283,0.638300085472965,1,"Not Significant"
"ENSG00000153015.17","CWC27",768.457119808755,0.0921855981908874,0.105881828595206,0.870646072267222,0.383947432143101,1,"Not Significant"
"ENSG00000049192.15","ADAMTS6",35.2324070626743,0.0848216802250568,0.734180904774854,0.115532397633072,0.908023142800314,1,"Not Significant"
"ENSG00000123219.13","CENPK",13.1876637203162,-0.445860262153774,0.494140694726274,-0.902294158146105,0.366900628013265,1,"Not Significant"
"ENSG00000113593.12","PPWD1",246.812424978258,0.00449624580196702,0.13281614066095,0.0338531580543733,0.972994246214897,1,"Not Significant"
"ENSG00000113595.15","TRIM23",1180.30550339193,0.0202824511985589,0.0976123003299607,0.207785813160819,0.835396210317541,1,"Not Significant"
"ENSG00000113597.18","TRAPPC13",618.922529485269,0.00664686240412112,0.107701964460925,0.0617153311677307,0.950789530736561,1,"Not Significant"
"ENSG00000253251.3","SHLD3",81.3232373382523,-0.205023697141568,0.253657740526364,-0.808269034944979,0.418935724040352,1,"Not Significant"
"ENSG00000197860.10","SGTB",1999.3161048608,0.0333583253756468,0.112036338034258,0.297745588270178,0.765897346131883,1,"Not Significant"
"ENSG00000123213.23","NLN",2885.60931258836,0.00345321908297492,0.115866483507273,0.0298034339046645,0.97622382012484,1,"Not Significant"
"ENSG00000112851.16","ERBIN",1024.57085901687,0.0468800502121174,0.167281697158384,0.280246141738571,0.779288668358309,1,"Not Significant"
"ENSG00000269961.1","ERBIN-DT",4.56279269097343,-0.208000142775129,0.83584649808033,-0.248849691005273,0.80347705198651,1,"Not Significant"
"ENSG00000286314.1","ENSG00000286314",0.788151590252212,-0.831534908035552,3.65005667017237,-0.227814245962456,0.819790651209513,1,"Not Significant"
"ENSG00000285999.1","ENSG00000285999",2.74108222769421,-0.061541529913704,1.13485544533154,-0.0542285188539806,0.956753099348571,1,"Not Significant"
"ENSG00000153914.16","SREK1",1193.26142961424,0.0641437281627393,0.081249594849233,0.789465206340593,0.429840157837621,1,"Not Significant"
"ENSG00000069020.19","MAST4",898.271672786616,0.11661944092323,0.200628723502619,0.581269914333618,0.561058554045641,1,"Not Significant"
